backers_count,final_status,amount,time_period,creation_till_launch,marker
108,0,23940.0,31,11,0
11,0,15000.0,30,3,0
5102,1,15000.0,60,57,0
0,0,150.0,30,9,0
3,0,50000.0,31,11,0
4,0,18000.0,60,10,0
1,0,29000.0,21,17,0
1541,1,50000.0,40,17,0
2,0,5000.0,30,20,0
6927,1,15000.0,40,98,0
37,1,2650.0,30,16,0
1076,0,62500.0,46,22,0
0,0,10000.0,45,19,0
0,0,10000.0,30,41,0
41,0,3500.0,30,9,0
41,1,2000.0,30,6,0
113,1,6500.0,30,2,0
1,0,3800.0,30,7,0
5,0,2014.0,46,26,0
79,0,15000.0,30,10,0
6,0,1100.0,23,4,0
1053,1,20000.0,30,12,0
5,0,15000.0,45,74,0
3,0,10000.0,30,15,0
220,1,23200.0,30,21,0
3,0,12000.0,30,21,0
0,0,4800.0,30,2,0
2,0,5000.0,30,86,0
13,0,25000.0,30,26,0
27,0,1995.0,20,13,0
1,0,3800.0,29,2,0
2,0,100000.0,45,21,0
24,0,65170.0,30,3,0
55,0,25000.0,60,33,0
2,0,450.0,30,92,0
50,1,2280.0,30,16,0
9,0,40000.0,60,74,0
0,0,38000.0,30,2,0
71,0,3500.0,30,23,0
4,0,60000.0,60,6,0
57,0,3325.0,33,1,0
56,0,5500.0,30,3,0
0,0,8400.0,30,32,0
3,0,6650.0,60,19,0
307,1,7500.0,30,30,0
4,0,1000.0,30,7,0
55,0,50000.0,60,1,0
0,0,5200.0,25,1,0
1,0,1520000.0,60,6,0
53,1,13875.0,32,13,0
1,0,3420.0,45,6,0
1,0,4681.6,10,2,0
19,0,79800.0,60,9,0
51,0,70000.0,31,25,0
46,1,1330.0,25,7,0
60,1,3000.0,18,8,0
37,0,50000.0,45,29,0
0,0,1150.0,15,3,0
12,1,500.0,60,0,0
1,0,18750.0,25,2,0
2,0,75000.0,60,2,0
5,0,4000.0,30,16,0
0,0,7000.0,24,6,0
65,1,2280.0,32,31,0
124,1,20000.0,30,20,0
0,0,70.0,60,3,0
17,0,3040.0,50,21,0
6,0,25000.0,30,8,0
5,0,15000.0,35,71,0
0,0,500.0,10,34,0
1,0,7500.0,30,7,0
4,0,159201.0,60,15,0
2,0,3000.0,25,14,0
0,0,3800.0,30,1,0
142,0,2500.0,26,4,0
353,1,1500.0,7,1,0
0,0,1000.0,30,0,0
0,0,500000.0,45,10,0
3,1,250.0,11,75,0
0,0,12635.0,40,5,0
10,0,1000.0,20,3,0
66,1,1330.0,20,10,0
20,0,500.0,30,3,0
214,0,7847.0,28,38,0
8,0,9000.0,61,37,0
2,0,399.0,30,5,0
2,0,700.0,46,13,0
1,0,1995.0,30,59,0
0,0,19000.0,30,3,0
1,0,10000.0,61,6,0
152,1,2500.0,45,19,0
1,0,3500.0,30,38,0
305,1,25000.0,30,10,0
10,1,500.0,24,0,0
1,0,75000.0,60,27,0
3,0,700.0,30,3,0
1,0,3000.0,30,1,0
37,1,100.0,30,1,0
0,0,20000.0,60,81,0
3,0,25000.0,30,7,0
2,0,600.0,15,4,0
23,0,6840.0,31,1,0
36,1,1875.0,30,50,0
10,0,50000.0,60,3,0
0,0,4500.0,30,1,0
1,0,2000.0,60,5,0
10,0,45000.0,59,9,0
52,1,3000.0,32,36,0
6,0,11000.0,25,43,0
4,0,145000.0,30,9,0
6,0,4375.0,31,9,0
2,0,500.0,30,2,0
1,0,900.0,25,0,0
2,0,4200.0,30,72,0
97,1,10000.0,30,78,0
50,0,6500.0,40,95,0
420,1,12000.0,32,15,0
414,0,30300.0,45,2,0
1296,1,200000.0,38,24,0
2,0,3375.0,60,6,0
3,0,3000.0,53,35,0
4,0,3500.0,6,77,0
123,1,5000.0,60,19,0
8,0,10640.0,30,10,0
6,0,6650.0,30,10,0
4,0,1330.0,30,0,0
80,0,13300.0,13,6,0
29,0,5000.0,60,69,0
43,0,37500.0,30,4,0
108,0,50000.0,60,4,0
2,0,5000.0,25,2,0
0,0,6650.0,30,0,0
30,0,1044.0,30,0,0
39,0,50000.0,45,16,0
81,1,5000.0,30,31,0
9,0,133000.0,30,2,0
1,0,1000.0,30,80,0
1,0,30000.0,53,7,0
15,0,13500.0,45,14,0
5,0,10000.0,30,55,0
12,0,7600.0,30,1,0
2,0,20000.0,30,36,0
30,1,1000.0,30,23,0
0,0,50000.0,30,2,0
1,0,4500.0,60,14,0
4,0,50540.0,55,87,0
299,1,12400.0,30,10,0
13,0,1995.0,31,51,0
0,0,800.0,30,0,0
571,1,13495.32,30,93,0
0,0,100.0,60,14,0
1,0,250.0,30,2,0
1,0,1500.0,30,1,0
1,0,2500.0,30,1,0
2,0,2280.0,30,2,0
15,0,3500.0,46,3,0
103,0,5500.0,30,48,0
8,0,2500.0,60,3,0
48,1,2400.0,30,30,0
97,1,6080.0,30,2,0
62,1,3200.0,30,45,0
5,0,15000.0,30,22,0
35,1,3000.0,40,10,0
14,0,45000.0,30,3,0
16,1,500.0,30,38,0
5,0,6000.0,30,22,0
3,0,10000.0,40,13,0
13,0,5453.0,17,19,0
0,0,1564.0,30,11,0
24,1,2000.0,30,2,0
6,0,6650.0,30,3,0
341,1,4500.0,30,11,0
10,0,100.0,32,17,0
0,0,7220.0,30,1,0
9,0,21250.0,50,32,0
7,0,1000.0,30,0,0
1,0,18000.0,30,18,0
41,0,9000.0,40,33,0
0,0,5000.0,30,18,0
2,0,665.0,30,3,0
0,0,2300.0,30,2,0
3,0,8000.0,20,1,0
1,0,7000.0,30,3,0
1,0,5000.0,20,9,0
97,1,4000.0,30,3,0
2,0,5000.0,30,0,0
4,0,4000.0,60,4,0
6,0,4123.0,37,11,0
173,1,4000.0,39,25,0
23,1,2500.0,30,0,0
1,0,3500.0,30,46,0
0,0,1330.0,30,3,0
0,0,10000.0,30,6,0
2,1,6.0,30,0,0
1,0,1000.0,60,2,0
7,0,15000.0,60,2,0
101,0,50000.0,40,29,0
1,0,2500.0,30,5,0
67,1,1596.0,20,3,0
4,0,750.0,31,4,0
4,0,332.5,30,2,0
8,0,19950.0,30,15,0
2,0,4000.0,30,12,0
30,1,500.0,20,1,0
3,0,25000.0,30,89,0
20,1,800.0,30,23,0
1,0,12920.0,59,1,0
531,1,10000.0,35,55,0
52,0,5000.0,30,32,0
0,0,50000.0,30,73,0
59,0,3648.0,30,18,0
0,0,1900.0,40,0,0
1,0,3000.0,30,1,0
0,0,50000.0,60,21,0
29,0,7500.0,30,44,0
5,0,1000.0,20,2,0
2,0,70000.0,60,2,0
0,0,33750.0,47,4,0
21,0,500.0,34,2,0
23,0,11678.0,30,12,0
0,0,3800.0,60,0,0
1,0,50000.0,60,13,0
22,0,50000.0,60,21,0
1,0,5000.0,30,5,0
6,0,2625.0,60,9,0
0,0,11400.0,34,5,0
19,1,99.0,24,26,0
3,0,5700.0,27,89,0
61,0,8000.0,32,61,0
19,0,10000.0,33,19,0
161,1,14000.0,39,27,0
86,0,20000.0,35,1,0
218,1,7600.0,30,5,0
42,1,4000.0,50,13,0
4,0,1200.0,30,8,0
2,0,10000.0,30,13,0
15,0,3000.0,30,40,0
263,1,9000.0,30,92,0
39,0,5000.0,25,2,0
26,1,800.0,27,13,0
119,0,5000.0,38,71,0
40,1,800.0,33,1,0
33,1,2600.0,30,13,0
1,0,333.0,12,1,0
0,0,15000.0,45,67,0
225,0,22500.0,32,65,0
2,0,15000.0,30,3,0
16,1,500.0,21,35,0
44,1,1000.0,12,32,0
0,0,10000.0,60,5,0
68,0,38000.0,28,76,0
19,0,20000.0,31,7,0
147,1,25000.0,47,31,0
7,1,93.0,24,3,0
7,0,72375.0,31,98,0
0,0,66500.0,45,10,0
1,0,1330.0,1,0,0
0,0,2900.0,30,3,0
1,0,6959.999999999999,38,3,0
410,1,20000.0,21,13,0
0,0,10000.0,52,32,0
0,0,20710.0,60,31,0
0,0,20710.0,60,31,0
150,0,25000.0,30,26,0
0,0,1000.0,26,2,0
29,0,2204.0,30,19,0
15,1,580.0,14,28,0
5,0,1000.0,17,17,0
306,1,24000.0,35,13,0
2,0,5000.0,30,36,0
8,0,5800.0,45,3,0
64,1,5000.0,30,59,0
29,0,7500.0,29,34,0
41,1,20000.0,30,10,0
507,1,5000.0,30,25,0
1,0,15960.0,60,1,0
92,0,35000.0,30,66,0
39,0,7500.0,30,93,0
5,0,500.0,10,6,0
2,0,7000.0,35,2,0
1,0,1000.0,60,2,0
16,0,25000.0,32,12,0
109,1,5500.0,30,6,0
0,0,20000.0,40,30,0
1,0,50000.0,45,35,0
0,0,5000.0,4,0,0
1,0,8000.0,35,13,0
15,0,700.0,30,3,0
0,0,3240.0,21,1,0
1,0,1000.0,25,5,0
489,1,13000.0,30,6,0
641,1,20000.0,33,25,0
60,0,3000.0,28,16,0
19,0,2500.0,60,3,0
2,0,5800.0,30,0,0
959,1,10000.0,28,15,0
230,1,2000.0,9,15,0
166,1,10000.0,25,9,0
3,0,27000.0,30,0,0
0,0,3990.0,14,4,0
18,0,9000.0,25,25,0
2,0,9500.0,21,10,0
0,0,1140.0,30,18,0
95,1,7000.0,60,9,0
262,1,24000.0,30,18,0
3,0,15000.0,21,1,0
3,0,7600.0,30,5,0
621,1,78000.0,40,20,0
5,0,20000.0,33,16,0
58,1,3500.0,23,7,0
0,0,120.0,35,1,0
6,0,7600.0,60,13,0
32,0,20000.0,56,19,0
70,1,4250.0,35,13,0
88,0,15000.0,45,4,0
1,0,25000.0,7,45,0
54,1,6000.0,45,3,0
0,0,7000.0,60,4,0
1,0,9280.0,27,8,0
20,0,20000.0,46,59,0
2,0,2500.0,60,8,0
36,0,26250.0,35,5,0
2,0,25000.0,30,40,0
1,0,80000.0,60,7,0
1,0,25000.0,45,11,0
36,1,1000.0,30,22,0
7,0,11500.0,35,33,0
0,0,50000.0,60,20,0
3,0,7000.0,30,0,0
20,0,50000.0,26,20,0
36,0,5000.0,59,3,0
1,0,190.0,60,1,0
51,0,5000.0,30,13,0
1,0,1000.0,20,11,0
11,0,60000.0,46,15,0
2,0,66800.0,30,13,0
42,1,700.0,30,89,0
18,0,15000.0,61,41,0
80,0,15000.0,46,0,0
53,1,2500.0,31,12,0
19,0,2500.0,28,7,0
1,0,36000.0,46,4,0
47,1,8360.0,60,3,0
3,0,1600.0,25,17,0
28,0,1500.0,30,21,0
1,0,2000.0,60,62,0
60,1,1500.0,32,66,0
30,0,10000.0,39,28,0
3,0,150000.0,60,12,0
32,0,2300.0,48,13,0
26,0,3000.0,30,48,0
14,0,800.0,60,2,0
10,1,300.0,28,21,0
1,0,26600.0,30,0,0
70,1,5000.0,34,2,0
200,1,15000.0,35,12,0
7,0,2000.0,52,37,0
6,0,5320.0,58,2,0
59,0,5000.0,33,4,0
71,0,9000.0,30,15,0
54,0,30000.0,31,32,0
104,1,5000.0,49,6,0
40,0,12000.0,25,18,0
62,0,3960.0,39,40,0
5,0,5000.0,35,2,0
27,1,1900.0,32,39,0
129,1,8000.0,22,24,0
4,0,12500.0,60,0,0
23,0,30000.0,53,14,0
43,0,65000.0,31,39,0
15,1,3500.0,46,28,0
57,0,25000.0,50,25,0
55,1,2750.0,26,69,0
37,1,10000.0,43,4,0
32,1,250.0,22,1,0
241,1,12000.0,30,21,0
15,0,4560.0,30,0,0
0,0,3750.0,60,4,0
22,0,12000.0,38,11,0
23,1,5000.0,31,11,0
28,0,3000.0,22,43,0
28,0,2000.0,29,45,0
29,0,20000.0,35,1,0
2,0,1800.0,7,11,0
4,0,11400.0,30,59,0
0,0,37500.0,30,26,0
16,0,15200.0,60,11,0
17,0,9375.0,30,39,0
2,0,750.0,60,0,0
346,1,5320.0,20,34,0
3,0,1995.0,28,20,0
0,0,186.0,13,2,0
0,0,11400.0,30,0,0
18,0,100000.0,35,28,0
3,0,2200.0,30,0,0
9,0,3823.75,60,1,0
0,0,2660.0,50,14,0
215,1,15000.0,35,10,0
0,0,1000.0,30,5,0
30,1,3300.0,45,1,0
0,0,17400.0,20,5,0
4,0,25000.0,60,3,0
3,0,997.5,60,4,0
1,0,25000.0,60,74,0
48,0,20000.0,30,27,0
189,1,2000.0,29,36,0
67,0,30000.0,40,16,0
17,1,450.0,30,0,0
4,0,650.0,30,1,0
5,0,5000.0,20,1,0
287,0,50000.0,35,62,0
1,0,2000.0,60,6,0
535,0,20000.0,28,12,0
8,0,2000.0,60,16,0
62,1,1862.0,40,56,0
6,0,5500.0,15,4,0
0,0,1500.0,50,0,0
0,0,66.5,20,0,0
48,0,7448.0,30,26,0
0,0,80.0,30,12,0
3,0,1330.0,30,0,0
185,0,26250.0,30,1,0
69,1,2000.0,10,17,0
98,0,24000.0,56,56,0
0,0,100000.0,60,3,0
69,1,133.0,14,0,0
12,0,2000.0,30,38,0
0,0,160.0,15,4,0
0,0,5250.0,15,3,0
1,0,10000.0,21,1,0
13,0,23940.0,29,17,0
106,0,9790.0,30,40,0
0,0,4000.0,30,0,0
4,0,50000.0,45,98,0
64,0,3500.0,30,0,0
24,0,7000.0,21,49,0
0,0,2500.0,30,7,0
34,0,1000.0,30,0,0
1,0,15000.0,40,12,0
1,0,5320.0,30,0,0
0,0,10000.0,21,9,0
26,0,1000.0,30,2,0
3,0,1739.9999999999998,35,9,0
181,0,190000.0,33,16,0
4,0,1520.0,30,48,0
1,0,3657.5,28,2,0
59,1,2500.0,30,88,0
44,0,7500.0,21,13,0
31,1,300.0,14,1,0
11,0,13680.0,22,1,0
64,1,6500.0,35,8,0
8,0,119.88,27,0,0
0,0,13500.0,60,5,0
45,1,2100.0,30,5,0
0,0,2000.0,30,14,0
132,0,10000.0,30,9,0
152,1,1000.0,27,24,0
2,0,5000.0,30,0,0
0,0,200.0,30,0,0
0,0,25000.0,60,4,0
2035,1,380.0,30,0,0
131,1,10000.0,29,2,0
0,0,700.0,30,9,0
298,1,8000.0,30,34,0
142,1,12000.0,31,26,0
0,0,450.0,16,4,0
120,1,3000.0,34,6,0
7,0,1500.0,60,0,0
67,0,150000.0,30,97,0
113,1,10000.0,31,62,0
324,1,25000.0,16,27,0
15,0,15000.0,28,36,0
207,0,40000.0,57,11,0
65,0,6900.0,40,21,0
19,0,25000.0,59,1,0
47,0,5625.0,30,2,0
0,0,150.0,30,12,0
207,1,10000.0,30,14,0
10,0,348000.0,40,1,0
101,1,4640.0,21,9,0
123,0,30000.0,30,17,0
7,0,4875.0,29,1,0
469,1,50000.0,30,11,0
0,0,26600.0,30,0,0
487,1,27500.0,21,10,0
1,0,1330.0,30,21,0
1,0,59850.0,30,34,0
37,0,2000.0,30,0,0
64,0,25000.0,30,31,0
2,0,3500.0,30,24,0
1752,1,45000.0,30,40,0
2,0,8000.0,30,35,0
27,0,320000.0,30,11,0
196,0,79865.0,30,57,0
25,0,15000.0,30,19,0
5,0,55000.0,45,0,0
1,0,4000.0,30,1,0
27,0,7000.0,30,0,0
192,0,20782.0,30,42,0
0,0,250.0,30,0,0
240,1,9000.0,30,74,0
3,0,4500.0,60,48,0
75,0,34500.0,30,11,0
1,0,824.0,45,5,0
1329,1,42500.0,30,1,0
2,0,3000.0,30,28,0
93,1,8500.0,30,18,0
114,1,10000.0,30,8,0
78,1,3800.0,30,15,0
1,0,1100.0,30,14,0
43,1,5000.0,34,7,0
0,0,17948.920000000002,23,18,0
1,0,50000000.0,57,27,0
0,0,5000.0,30,0,0
10,0,6650.0,30,20,0
60,0,10000.0,30,11,0
16,0,5000.0,30,4,0
56,0,36000.0,35,40,0
1,0,10000.0,30,3,0
130,1,6500.0,30,12,0
0,0,7600.0,30,4,0
31,0,3000.0,30,17,0
4,0,9000.0,30,3,0
236,0,25000.0,33,12,0
452,1,3333.0,30,5,0
0,0,2000.0,14,2,0
2,0,10000.0,30,11,0
0,0,2600.0,30,5,0
2,0,49400.0,30,50,0
1,0,5000.0,30,10,0
1,0,7000.0,30,11,0
3,0,76000.0,30,40,0
74,1,2000.0,30,64,0
23,0,7315.0,30,15,0
2,0,1995.0,30,5,0
240,1,15000.0,30,13,0
0,0,7500.0,30,10,0
19,0,3000.0,23,0,0
0,0,3750.0,30,1,0
1,0,550.0,30,1,0
34,0,40000.0,30,7,0
33,0,50000.0,30,40,0
8211,1,44700.0,30,64,0
355,1,15000.0,30,16,0
62,0,4000.0,28,80,0
224,0,100000.0,35,57,0
9,0,8000.0,17,38,0
1,0,1925.0,10,2,0
119,1,1000.0,28,70,0
85,0,26600.0,33,24,0
33,1,800.0,30,17,0
1564,1,15000.0,30,20,0
1,0,7000.0,30,76,0
15,1,760.0,30,36,0
51,0,1662.5,31,39,0
232,0,33333.0,29,11,0
0,0,1500.0,15,0,0
31,1,2000.0,40,4,0
33,0,7926.8,30,70,0
1,0,3000.0,15,6,0
173,1,5000.0,30,6,0
40,0,8000.0,40,42,0
136,0,30000.0,45,10,0
4,0,4655.0,22,4,0
0,0,20000.0,30,5,0
25,0,6650.0,30,10,0
4,0,10000.0,30,1,0
37,0,2625.0,30,1,0
9,1,406.0,14,1,0
318,1,15000.0,14,21,0
4,0,77000.0,30,81,0
2,0,864.5,20,0,0
35,1,1000.0,45,13,0
13,0,1330.0,23,53,0
88,1,22800.0,30,18,0
1,0,25000.0,30,6,0
9,0,850.0,14,0,0
29,1,1000.0,28,7,0
2,0,7500.0,30,7,0
3,0,10000.0,30,14,0
103,1,15000.0,30,41,0
46,1,2660.0,36,22,0
7297,1,798000.0,29,13,0
2,0,3325.0,31,4,0
683,0,20000.0,31,3,0
942,0,89999.0,35,30,0
0,0,7980.0,32,4,0
32,0,90000.0,29,1,0
1,0,10000.0,33,1,0
0,0,10000.0,30,2,0
0,0,11600.0,61,0,0
158,1,500.0,30,6,0
0,0,3325.0,14,1,0
218,0,35000.0,30,11,0
69,1,1875.0,30,40,0
9,0,3000.0,30,1,0
0,0,7310.0,30,14,0
130,0,50000.0,24,11,0
1,0,20000.0,30,9,0
4,0,600.0,45,11,0
32,1,3000.0,30,6,0
2,0,2500.0,30,2,0
4,0,50000.0,40,21,0
199,1,50000.0,30,5,0
8,1,100.0,30,12,0
4,0,1500.0,30,11,0
128,0,15000.0,30,14,0
1,0,10000.0,34,69,0
46,1,1500.0,34,0,0
20,0,6700.0,38,11,0
231,0,30000.0,32,3,0
745,1,75000.0,36,16,0
71,1,6000.0,27,4,0
847,1,30000.0,31,69,0
48,1,1350.0,30,4,0
0,0,11600.0,30,4,0
34,0,20000.0,30,63,0
36,1,1200.0,36,8,0
0,0,750.0,30,5,0
131,0,30000.0,37,2,0
327,1,5000.0,30,6,0
4,0,25000.0,30,19,0
43,0,15000.0,30,3,0
270,1,1000.0,29,1,0
268,0,28000.0,31,18,0
3,0,25000.0,31,43,0
38,0,80000.0,34,25,0
244,1,15000.0,30,33,0
146,0,9835.0,31,7,0
3,0,10000.0,26,53,0
0,0,850000.0,30,39,0
1,0,20000.0,29,1,0
75,0,13874.0,35,40,0
20,1,2700.0,23,17,0
164,1,500.0,14,36,0
6,0,11200.0,30,19,0
7,1,120.0,12,3,0
32,0,26600.0,30,2,0
515,0,65000.0,32,3,0
1,0,3000.0,35,6,0
20,0,5000.0,15,10,0
0,0,412500.0,25,0,0
4,0,665.0,30,1,0
66,0,6118.0,30,2,0
321,1,10121.0,30,31,0
1,0,200.0,30,5,0
30,1,3000.0,17,11,0
9,0,26600.0,36,3,0
1,0,750.0,60,12,0
64,1,5000.0,30,7,0
14,0,10000.0,30,29,0
4,0,112500.0,30,1,0
37,0,5000.0,30,0,0
456,1,6650.0,30,6,0
7,0,33250.0,30,56,0
93,1,4655.0,31,2,0
0,0,13300.0,30,7,0
1,0,10000.0,30,7,0
451,0,83600.0,30,22,0
9,0,4400.0,30,22,0
26,0,5875.0,28,3,0
11,0,20000.0,45,7,0
540,1,15000.0,30,35,0
855,1,80000.0,30,64,0
91,0,24605.0,25,13,0
2,0,88888.0,40,72,0
29,0,100000.0,30,18,0
579,1,39900.0,45,63,0
232,1,26600.0,30,24,0
3,0,3800.0,30,2,0
15,0,44994.0,30,24,0
0,0,666.0,7,57,0
70,1,3300.0,30,36,0
42,0,4500.0,30,21,0
31,0,50000.0,30,35,0
0,0,5000.0,50,6,0
45,1,1000.0,30,14,0
1,0,15960.0,30,6,0
0,0,2660.0,30,5,0
19,0,3200.0,30,27,0
663,1,30400.0,30,64,0
14,0,600.0,30,1,0
101,0,50000.0,30,46,0
4,0,3500.0,50,27,0
0,0,6650.0,30,6,0
130,0,20000.0,45,36,0
100,1,33250.0,23,70,0
6,0,73.15,8,0,0
51,1,100.0,46,50,0
1,0,1000.0,30,8,0
5,0,5000.0,30,30,0
18,1,500.0,30,50,0
616,1,11305.0,30,21,0
15623,1,375000.0,30,68,0
12,1,500.0,36,72,0
0,0,6650.0,30,1,0
1,0,7600.0,30,2,0
12,0,2000.0,25,37,0
29,0,19000.0,30,22,0
5,0,1800.0,30,3,0
1,0,500.0,30,61,0
0,0,6.6,30,2,0
9,0,17176.0,30,6,0
1,0,5000.0,30,82,0
941,1,15500.0,30,11,0
85,1,2000.0,30,10,0
8,0,2000.0,15,11,0
5,0,12289.2,30,26,0
8,0,3800.0,15,43,0
1,0,2000.0,30,12,0
68,1,1500.0,30,22,0
0,0,2000.0,30,14,0
463,0,20000.0,30,21,0
0,0,2500.0,45,11,0
0,0,7980.0,30,16,0
546,1,39900.0,30,7,0
147,1,5000.0,35,49,0
3,0,500.0,30,3,0
131,1,15000.0,30,8,0
153,0,25000.0,30,48,0
3,0,23000.0,30,8,0
112,0,66500.0,30,11,0
14,1,399.0,60,15,0
0,0,1430.0,35,5,0
216,1,1000.0,45,2,0
2,0,20000.0,30,6,0
0,0,600.0,30,38,0
4,0,75000.0,34,30,0
177,0,8000.0,30,8,0
5,0,30400.0,30,14,0
31,1,500.0,30,18,0
10,0,7980.0,30,49,0
1,0,1900.0,30,0,0
32,0,665.0,14,0,0
1,0,20000.0,45,15,0
2,0,500.0,30,29,0
1660,1,56000.0,30,20,0
0,0,350.0,30,4,0
23,0,1064.0,60,41,0
441,0,46550.0,31,12,0
58,1,1650.0,30,8,0
109,0,59000.0,59,11,0
61,0,90000.0,30,14,0
0,0,4500.0,30,2,0
0,0,225000.0,50,1,0
0,0,2250.0,30,9,0
60,0,1600.0,27,3,0
0,0,5700.0,30,1,0
0,0,8000.0,30,17,0
24,0,500.0,16,3,0
1,0,30000.0,30,0,0
335,1,20000.0,30,4,0
15,0,43320.0,30,2,0
11,0,2280.0,45,11,0
0,0,3750.0,10,13,0
1,0,72000.0,18,1,0
16,0,20000.0,40,12,0
8,0,12000.0,30,4,0
8,1,50.0,30,1,0
16,0,3500.0,14,1,0
3,0,250000.0,37,28,0
11,1,500.0,14,4,0
10,0,5000.0,30,3,0
1,0,40000.0,30,17,0
21,0,300.0,30,27,0
124,1,15000.0,35,34,0
1109,1,3500.0,30,1,0
78,1,10000.0,37,10,0
590,1,10000.0,32,20,0
2158,1,26250.0,30,23,0
39,0,100000.0,30,22,0
1,0,25000.0,30,7,0
6,0,49000.0,60,25,0
48,1,1500.0,60,7,0
36,1,3000.0,28,9,0
4,0,431.25,5,1,0
81,0,67000.0,60,1,0
0,0,7000.0,32,39,0
1392,1,12000.0,31,61,0
2480,1,15000.0,39,11,0
910,1,75000.0,36,18,0
1,0,5000.0,30,15,0
19,0,10500.0,30,25,0
2,0,200000.0,60,45,0
210,0,28000.0,31,8,0
77,0,8000.0,25,40,0
76,0,187500.0,30,37,0
126,0,26250.0,30,19,0
133,1,8000.0,30,26,0
6,0,75000.0,45,25,0
14,0,13300.0,30,79,0
23,1,100.0,12,38,0
14,0,5000.0,32,11,0
26,0,6500.0,32,17,0
9,0,2000.0,16,58,0
1,0,500.0,16,0,0
1,0,35000.0,30,40,0
382,1,3000.0,30,1,0
4099,1,38000.0,45,58,0
1,0,10000.0,30,12,0
40,1,3000.0,30,40,0
47,0,1500.0,30,15,0
1,0,300.0,30,0,0
8,0,50000.0,45,57,0
30,0,17290.0,30,1,0
214,1,14000.0,32,11,0
7,0,1575.0,17,2,0
35,0,159600.0,30,21,0
0,0,50000.0,29,2,0
6,0,9310.0,30,29,0
91,1,3500.0,30,27,0
89,0,7500.0,30,1,0
58,0,3990.0,30,56,0
7,0,9975.0,23,0,0
424,1,100000.0,45,11,0
2,0,25000.0,30,73,0
7,0,3000.0,30,65,0
780,1,6650.0,30,2,0
0,0,76.0,30,5,0
492,0,120000.0,45,15,0
52,0,3500.0,30,19,0
2,0,7500.0,39,3,0
738,1,11250.0,60,11,0
0,0,665.0,30,0,0
3,0,1995.0,30,5,0
30,0,50000.0,45,81,0
9,0,100000.0,60,10,0
26,0,2500.0,30,12,0
16,0,20000.0,25,12,0
12,0,69400.0,35,10,0
64,1,4000.0,30,13,0
31,0,40000.0,30,15,0
9,0,10000.0,30,6,0
9,0,2500.0,30,12,0
92,0,6080.0,30,41,0
54,0,12000.0,30,7,0
2,0,25000.0,60,25,0
34,1,3000.0,30,28,0
0,0,150000.0,60,3,0
14,0,70000.0,45,44,0
4,0,1500.0,31,3,0
1,0,160.0,30,8,0
110,1,6959.999999999999,30,16,0
5,0,1500.0,30,26,0
273,1,15200.0,30,2,0
47,0,10000.0,30,9,0
22,0,4655.0,30,3,0
1,0,30000.0,60,5,0
1,0,2500.0,30,24,0
73,1,1000.0,26,2,0
22,0,30000.0,30,63,0
17,0,1250.0,30,0,0
1,0,3000.0,30,17,0
4,0,2660.0,30,14,0
3,0,2000.0,60,0,0
2,0,5000.0,30,1,0
0,0,10000.0,30,13,0
1,0,15000.0,45,2,0
403,0,39900.0,45,39,0
0,0,5000.0,21,54,0
18,0,150000.0,30,18,0
0,0,5000.0,30,2,0
22,0,55000.0,30,6,0
0,0,3500.0,25,21,0
552,1,22800.0,30,14,0
0,0,650000.0,45,35,0
0,0,1995.0,30,0,0
30,0,16000.0,35,59,0
222,0,65000.0,30,19,0
29,0,2400.0,14,16,0
0,0,33250.0,60,6,0
1,0,1500.0,60,18,0
1,0,5500.0,60,22,0
18,0,15000.0,53,35,0
5,0,5000.0,31,2,0
1,0,52200.0,60,21,0
430,1,13300.0,45,15,0
84,0,25000.0,30,27,0
0,0,7000.0,30,19,0
1,0,8000.0,30,5,0
1,0,350000.0,60,7,0
61,0,4000.0,30,6,0
0,0,33250.0,30,7,0
39,1,3000.0,30,3,0
6,0,2000.0,30,82,0
79,1,1500.0,30,31,0
70,1,5000.0,60,35,0
0,0,5800.0,31,1,0
2,0,20000.0,30,4,0
576,1,18000.0,31,57,0
346,1,25000.0,30,0,0
188,0,35000.0,44,15,0
5,1,20.0,35,0,0
5,0,20000.0,38,14,0
3,0,665.0,60,0,0
43,1,4000.0,30,7,0
0,0,225.0,15,1,0
2,0,500.0,30,2,0
20,0,66000.0,30,34,0
198,1,15000.0,30,1,0
19,0,1200.0,32,11,0
5,0,2500.0,30,16,0
13,0,2500.0,15,0,0
32,0,48000.0,30,22,0
105,1,5505.0,30,45,0
158,0,10000.0,30,17,0
0,0,11.6,8,2,0
0,0,1160.0,24,3,0
2,0,800.0,9,0,0
99,1,7714.0,25,21,0
14,0,8000.0,60,23,0
11,0,3000.0,30,9,0
1,0,45000.0,30,2,0
0,0,10000.0,60,0,0
18,1,500.0,30,22,0
1,0,2000.0,30,12,0
0,0,17400.0,30,17,0
6,0,60000.0,30,3,0
4,0,60000.0,30,34,0
8,0,3990.0,36,2,0
38,0,1748.0,30,1,0
0,0,500.0,30,36,0
2,0,65000.0,30,3,0
8,0,300000.0,61,0,0
2,0,50000.0,30,14,0
1,0,50000.0,30,2,0
1440,1,108.0,45,71,0
210,0,30000.0,30,2,0
13,0,1000.0,31,5,0
1,0,10000.0,43,3,0
5,0,50000.0,32,10,0
0,0,50000.0,47,24,0
0,0,10000.0,57,0,0
5,0,300.0,30,4,0
1,0,3420.0,45,2,0
19,1,2000.0,45,4,0
